instrument,score,label
SH601919,0.024183612,0.00487411
SZ000800,0.024181318,-0.0048720837
SH600515,0.024177242,0.018927455
SZ002352,0.024176102,-0.006675184
SZ002142,0.024174908,-0.00469476
SH601021,0.024174485,0.014288187
SH603019,0.024171729,-0.020275116
SH601988,0.024170969,-0.0044444203
SZ300450,0.024169687,-0.039559364
SZ002555,0.024167899,-0.008865297
SZ002736,0.024163965,-0.02771622
SH600176,0.024163935,0.037488222
SZ300413,0.024163436,-0.025662243
SH600803,0.024163324,0.0125204325
SH601059,0.02416185,-0.021851659
SZ002129,0.024160497,-0.022980034
SZ002603,0.024156604,0.011881232
SH600989,0.024156366,0.013848782
SZ000425,0.024155978,0.013414621
SH600010,0.024155851,0.011904836
SH603986,0.024153534,-0.009199917
SH601988,0.024153175,0.0
SH600015,0.02415179,0.0
SH600104,0.024151176,-0.031548023
SH600188,0.024150465,-0.0012562871
SH601319,0.024147738,-0.0036563277
SZ000408,0.024145573,-0.0881834
SZ000166,0.024144668,0.0
SH600196,0.024140272,-0.02121079
SH600436,0.024139244,-0.017361104
SH600309,0.024137087,-0.010564327
SH688009,0.024136145,0.003952503
SH600809,0.024134938,-0.010482788
SH600515,0.024130713,-0.0059524775
SZ300015,0.0241278,0.19987428
SZ002050,0.024124186,0.010857105
SZ000768,0.02412324,0.009885907
SH600104,0.024123002,-0.002605915
SZ000800,0.024122875,0.008791208
SH601878,0.02412239,0.0025619268
SH601838,0.024122123,0.010566115
SZ000338,0.024120707,-0.025899291
SH688561,0.024119634,0.012056708
SZ300661,0.024117306,-0.01808244
SZ300413,0.02411582,0.06260717
SH603195,0.024110492,0.0032072067
SZ002920,0.024109432,-0.038446724
SH601878,0.024109285,0.0017699003
SH601100,0.024108116,-0.039476573
SH600406,0.024106223,0.019240022
SH603799,0.024105895,0.062521696
SZ300896,0.024103496,0.01247108
SZ002142,0.024102096,-0.003112495
SH603392,0.024101418,-0.016176939
SZ300413,0.024100114,-0.037437618
SH601066,0.024097461,0.017913103
SH600588,0.024092223,-0.026066303
SH600585,0.024091858,0.0152106285
SH600023,0.024089437,-0.0029850602
SH600900,0.024089124,-0.0011547208
SH600027,0.024088718,0.013274312
SH601169,0.024088506,-0.007326007
SH688256,0.02408642,0.03325498
SH601229,0.024086189,0.014326572
SH603195,0.024086025,0.052531004
SH601012,0.024085987,-0.009578586
SH600803,0.024083342,0.0038909912
SH601989,0.02408271,-0.0019919872
SH600111,0.024082083,-0.0015009642
SZ002410,0.024079297,-0.045534134
SZ000800,0.024078336,0.009029388
SH600050,0.024077136,-0.016528904
SZ002311,0.024074342,0.04440105
SZ002001,0.024071962,-0.006799042
SZ300628,0.024071354,-0.0042444468
SZ002180,0.024069477,0.008554697
SZ000858,0.024069127,0.019163132
SH600176,0.02406906,0.010648608
SZ300957,0.024066303,0.014433503
SH600309,0.024063688,-0.026955485
SH600918,0.024053674,-0.013559341
SZ000338,0.024052966,-0.03258294
SH688561,0.024051312,0.0028625727
SH601838,0.024048444,-0.0006341338
SZ000157,0.02404679,0.0055172443
SZ002736,0.0240465,-0.015294135
SZ002271,0.024045635,-0.03856212
SZ000625,0.024044167,-0.025849402
SH603899,0.024040323,-0.013035357
SZ002920,0.02403934,-0.033820212
SH600332,0.024038423,0.027231932
SZ000002,0.024036724,-0.030999959
SZ300014,0.024030931,0.012483835
SZ000963,0.024030391,0.011758804
SZ300957,0.024030138,0.0012441874
SH600015,0.024028126,0.007874012
SH600845,0.024025146,0.029547572
SZ300418,0.024022955,-0.038818
SH601881,0.024021182,0.0929687
SZ300308,0.024021093,-0.03585714
SZ002709,0.024018947,-0.014705896
SZ002466,0.02401692,0.00095808506
SH600018,0.024016663,-0.009661853
SZ001289,0.024013486,-0.029842377
SH601669,0.024012987,0.009960175
SZ000999,0.024012689,-0.016400397
SZ002241,0.024010953,0.005592227
SZ002709,0.024010044,-0.05115664
SH601877,0.024002846,-0.030571938
SH601398,0.024001006,0.01039505
SH601066,0.024000872,-0.0025206804
SZ002938,0.024000142,0.011640191
SZ002074,0.02400003,0.015794158
SH601600,0.023998085,-0.002518952
SZ002027,0.023996886,0.013513565
SZ000338,0.023994278,0.0068415403
SH688082,0.023993816,0.009493947
SZ300308,0.023990069,-0.015587568
SH600941,0.023988266,0.01531148
SZ002466,0.02398764,-0.025862038
SZ300442,0.023986977,-0.00089246035
SH600009,0.023985509,-0.017805994
SZ300661,0.02398536,0.0063972473
SZ000617,0.023984645,-0.022598863
SH600183,0.023983244,-0.027582407
SH688041,0.023982976,0.014078021
SZ000596,0.023982245,-0.018494785
SZ000725,0.023982111,-0.0026667118
SH600009,0.02398068,0.011535287
SZ000725,0.0239801,0.016826987
SH601899,0.02397814,-0.014724731
SZ002603,0.02397773,-0.004733801
SH601166,0.023973364,0.0015330315
SH603986,0.02397247,0.01185894
SH601088,0.023970816,0.008459806
SH688256,0.023970705,0.19998336
SH600089,0.023970444,-0.013366699
SZ002555,0.023969922,-0.011828005
SZ002202,0.02396537,0.0028873682
SZ000786,0.02396505,-0.01206696
SZ300408,0.023964522,0.0045193434
SH601989,0.023962725,0.016186953
SH688041,0.023960497,-0.00061917305
SZ002555,0.02395909,0.02348578
SH688223,0.023956824,0.0866667
SH601698,0.023953345,0.012434602
SZ001965,0.023952086,0.0129311085
SZ300750,0.023949888,-0.034038126
SZ300122,0.023949344,-0.013230145
SZ002050,0.02394891,-0.04000002
SZ000596,0.023945738,0.015025854
SZ000661,0.023941044,0.0045289993
SZ002736,0.0239405,0.010169506
SH600732,0.023940243,-0.034730494
SH600332,0.023940083,0.01438117
SZ002916,0.023938805,0.063890934
SH600426,0.02393185,-0.011348128
SH600028,0.023931812,0.027199984
SZ000338,0.023931447,-0.007865131
SZ300033,0.02392738,-0.039717674
SH603369,0.023922745,-0.007383585
SZ000301,0.02391973,-0.09978992
SH603799,0.02391969,-0.022065222
SH601059,0.023917753,0.008403301
SH600104,0.023912277,0.0
SH601169,0.023911696,0.023109198
SZ000408,0.023910377,-0.009193778
SH688111,0.023909185,0.00967741
SH600161,0.023908261,0.0057700872
SZ002049,0.023907114,0.0325042
SZ002001,0.023906905,-0.007853448
SH601155,0.023906428,0.0067340136
SH600886,0.023905559,-0.007851481
SH603833,0.02390546,0.07583368
SZ300957,0.023899805,-0.016432345
SH601607,0.023898859,0.010129452
SH601816,0.02389874,-0.024299085
SZ300782,0.023894344,0.0007586479
SH601360,0.02389301,-0.030030012
SZ300316,0.023889739,0.00887835
SZ002460,0.023886133,-0.0051692724
SH601100,0.023885194,-0.009442806
SH600426,0.02388284,-0.011470795
SH601238,0.023882572,0.014563084
SZ000301,0.023882221,0.0075377226
SH601658,0.023881976,0.012658119
SH601318,0.023881003,-0.025225878
SZ000708,0.02387974,-0.007042289
SZ300122,0.023878518,-0.0036209822
SZ300347,0.023876864,-0.0066960454
SH600039,0.023874644,0.0052839518
SH600674,0.023872897,0.029132366
SH600760,0.023870077,0.019331217
SZ300628,0.023865636,0.022488713
SZ002460,0.023865376,-0.01568818
SH601799,0.02386389,-0.007341504
SZ300308,0.023862544,-0.02523601
SH688012,0.02386022,0.024110079
SH605117,0.023857165,-0.025202394
SH601166,0.023856457,-0.0080375075
SZ000425,0.02385633,0.027137041
SZ002001,0.023854706,0.0033333302
SH688599,0.023853902,0.08085501
SH600438,0.023853514,0.0071644783
SH600941,0.023852874,-0.026590109
SH601229,0.02385271,-0.014864862
SZ000301,0.023850828,-0.009927809
SH601881,0.02384973,-0.0041562915
SZ300015,0.023849653,0.0236305
SH600674,0.023847882,-0.0040959716
SZ002027,0.023846272,-0.011461258
SZ001979,0.023845982,0.010044575
SH601919,0.023845691,-0.008325636
SH601618,0.023840923,0.009063363
SZ002648,0.023837496,0.011652589
SH601377,0.023835342,-0.099999964
SH688036,0.023835246,0.023020864
SH601799,0.023833346,-0.020303428
SH600111,0.023828778,0.05694306
SH601808,0.023826305,0.012027502
SH688561,0.023825962,0.0064724684
SZ000963,0.02382565,-0.03842628
SH601898,0.023825023,-0.030790746
SH600588,0.023823578,-0.017766535
SH601238,0.023821685,-0.00993377
SZ000708,0.023818363,0.014072061
SH600999,0.02381653,-0.0065359473
SH688012,0.023815243,0.0010098219
SH600406,0.023809288,-0.0046511292
SZ002129,0.02380896,0.0036900043
SH600600,0.02380893,-0.00046265125
SH600150,0.023807336,0.00025761127
SZ000800,0.02380552,-0.006127417
SH601989,0.023803439,0.0048077106
SH600809,0.023802426,-0.046203315
SH601006,0.023802403,-0.0067935586
SZ300751,0.023798514,-0.007646501
SH600061,0.023796696,-0.0032103658
SZ002714,0.023795875,0.07298422
SZ300760,0.023795161,0.008545756
SH600309,0.023794044,-0.007230282
SZ002555,0.023791898,0.0104084015
SH600089,0.023790944,-0.018902421
SH600150,0.023790877,-0.027006328
SH688008,0.023790594,0.018582463
SZ002236,0.023788441,0.005590558
SH600111,0.023785565,-0.014009714
SH600809,0.023783583,0.009861708
SZ002027,0.023781318,-0.015898228
SH601600,0.023780707,0.047618985
SZ000786,0.023778785,-0.010641575
SZ000983,0.023778763,0.025348544
SZ300408,0.023777176,-0.01434648
SZ301269,0.023777042,-0.0057136416
SH601319,0.023776583,-0.0035650134
SZ002271,0.023773063,0.012938976
SH600019,0.023770962,0.018633604
SH600372,0.023768011,0.0
SZ000002,0.023767091,-0.03945887
SH600016,0.023765448,-0.002557516
SH601615,0.023762401,-0.013620913
SH600660,0.023760866,-0.0048320293
SZ300832,0.023759943,0.004894018
SH601633,0.02375852,-0.020833313
SZ300274,0.02375796,-0.0060373545
SH600926,0.023755867,-0.011404097
SZ000001,0.023754407,-0.011538506
SH601766,0.02375302,-0.020718277
SH688303,0.023751177,-0.06144148
SH600732,0.023749497,-0.045056343
SH601899,0.023748744,-0.004901886
SH601689,0.023746494,-0.028208733
SZ300496,0.023745844,-0.021971703
SZ300496,0.023744766,-0.019279957
SZ301269,0.023742279,-0.0066161156
SZ002371,0.023741413,0.008398294
SZ000166,0.023741309,-0.0066372156
SH600837,0.023739804,0.004761815
SH600332,0.02373856,-0.0018478036
SH600905,0.023737717,0.0
SH600362,0.023736004,0.0048288107
SZ002371,0.023734998,0.026445508
SH688036,0.023733515,0.011169076
SH601998,0.02373344,0.034782648
SH688041,0.023732234,-0.00396657
SZ000651,0.023731086,0.0
SH601818,0.023728494,0.0063898563
SZ300308,0.023727749,-0.005367458
SH601009,0.023727525,0.005617976
SH600196,0.023727167,-0.0017904639
SZ300832,0.023726027,-0.009146273
SH603019,0.023725603,0.056379437
SH600926,0.023724798,0.023165941
SZ002311,0.023723025,0.024148345
SZ000538,0.02372137,-0.0045981407
SH600426,0.023720924,-0.024083018
SH600276,0.023718696,-0.0013790727
SH600010,0.023718271,0.0
SH600018,0.023717511,-0.0017331243
SH603993,0.023717236,0.009433985
SZ300496,0.023714606,-0.011330843
SH601012,0.023711454,-0.023996353
SZ000651,0.023711387,0.0017729998
SZ002475,0.023710165,0.011267543
SH600089,0.023709182,0.002064705
SH600362,0.023707934,-0.005215049
SH600028,0.023702284,0.013996959
SZ002241,0.023700621,-0.0021449924
SH688008,0.023698155,0.026732683
SH601916,0.023695486,-0.014652014
SH601916,0.023694586,-0.021276653
SZ000338,0.023691658,-0.005992055
SZ000568,0.023687411,-0.0061012506
SZ002594,0.023686204,-0.0046555996
SZ300442,0.023685839,0.031383276
SH601169,0.023684334,0.004301071
SZ000538,0.023681913,0.02541542
SZ000538,0.023680788,0.08021951
SZ300408,0.023667831,0.00027740002
SH601117,0.023665082,-0.02317077
SZ002736,0.023664061,-0.0102623105
SZ002179,0.023663536,0.005558133
SH601336,0.023663227,0.078467965
SZ300832,0.023661975,0.0
SZ300896,0.023660336,7.224083e-05
SH600026,0.023660127,-0.0019193888
SH600015,0.02365889,0.011315346
SZ300454,0.023658805,-0.01889491
SZ002352,0.02365819,0.004500985
SH601688,0.023657639,0.0040882826
SH601236,0.023656722,0.013554215
SZ300033,0.023656312,0.012846351
SH600188,0.023656007,-0.034175336
SZ002459,0.023655202,0.01561594
SZ000733,0.023654912,-0.017237604
SH600089,0.023650158,0.0041701794
SH600031,0.023649257,0.0025093555
SZ000792,0.023648951,-0.006242931
SZ000895,0.02364869,-0.0010631084
SZ002129,0.023642216,-0.003978789
SZ300999,0.023642112,0.0012490749
SZ000776,0.023638222,-0.0030921102
SH600183,0.02363706,-0.0012099147
SZ000001,0.023636509,-0.005469501
SH600803,0.023635898,-0.020845592
SH601985,0.023635123,-0.013675213
SH601318,0.023632545,-0.031507075
SZ002714,0.023631688,0.001116395
SZ000776,0.02363101,-0.017253757
SH601985,0.023630891,0.013000011
SH601916,0.023626257,0.0
SH601998,0.023625989,0.0
SZ000895,0.0236228,0.0034662485
SZ000858,0.023622442,-0.0027815104
SZ002812,0.023622207,0.028685689
SZ002460,0.023621764,-0.010408878
SH600886,0.02362087,0.014874101
SZ300496,0.023619581,0.041335464
SZ300442,0.023617689,0.03810239
SH600795,0.023615647,-0.019277096
SZ000786,0.02361254,0.0
SZ300496,0.023612324,-0.006404102
SZ002230,0.023612116,0.032558203
SH600606,0.023611847,0.04848492
SZ000166,0.023609046,-0.0043956637
SH601865,0.023608636,-0.025965154
SZ300498,0.023607437,-0.0020325184
SZ000877,0.023605231,0.0064308643
SZ000596,0.023604061,-0.028518558
SZ300957,0.023603965,-0.0004118681
SH601788,0.023602791,0.10025966
SZ300316,0.023601647,0.021017432
SZ000963,0.023597833,0.028536677
SZ002459,0.023593143,-0.09966105
SH600219,0.023592975,0.008152127
SH688303,0.023592364,0.0032167435
SZ300999,0.02359097,-0.003433168
SZ300347,0.023590062,0.0064908266
SZ001965,0.023588974,0.004248023
SZ000792,0.023586955,-0.005659282
SH601360,0.023586389,0.03282273
SH603799,0.02358568,-0.02869618
SH600760,0.023584936,0.0072392225
SH600745,0.023581328,-0.039126277
SH601881,0.023581173,0.00505054
SH601229,0.023579735,-0.0037974715
SH601377,0.02357966,-0.005940616
SH600016,0.023578908,-0.009852231
SH603993,0.023578811,0.015759349
SH600048,0.023577813,0.019607782
SZ002493,0.023576502,-0.0028142333
SZ002371,0.023574594,0.0013662577
SZ002252,0.023573387,-0.0039946437
SH601360,0.023570705,-0.013544023
SH601799,0.023570541,-0.007127762
SZ002180,0.023570377,0.0045837164
SZ300832,0.023568306,0.045686007
SH601229,0.023568247,-0.013351142
SZ002555,0.023565989,-0.02818793
SZ000625,0.023565356,-0.024227202
SZ300498,0.023563672,-0.009416163
SZ300496,0.02356067,-0.043969512
SH601601,0.023560409,0.004334569
SZ300751,0.02356023,0.0215379
SZ301269,0.023552608,0.0020518303
SH600415,0.023551974,0.008230448
SH600588,0.023551632,0.02441144
SZ000661,0.02355035,-0.030174375
SZ000877,0.02354661,0.012121201
SH600489,0.02354484,0.021463394
SZ000625,0.023542803,-0.007931173
SH600188,0.023542766,-0.0026189685
SZ002271,0.023541186,-0.028421879
SZ002074,0.023536965,0.0015956163
SH603296,0.02353685,-0.04850322
SZ300033,0.023535866,-0.047953308
SZ300454,0.02353542,0.019992232
SZ000301,0.023534846,0.08538008
SZ300142,0.023532856,0.025117636
SH600732,0.023527846,0.042809367
SZ000157,0.023527253,0.030480623
SZ002311,0.023527201,-0.020616055
SZ000002,0.023525361,-0.013230383
SZ002230,0.023523923,-0.00873667
SH600918,0.023522291,0.011527419
SH603833,0.0235194,0.009220123
SZ300015,0.023517862,0.03410852
SH600926,0.023516636,-0.028806567
SH603833,0.023516078,-0.0055178404
SH601995,0.02351002,0.09990263
SH601021,0.023507405,-0.017823577
SZ300450,0.02350602,-0.021777749
SH601211,0.02350593,-0.014103472
SZ300999,0.023503471,-0.020754755
SZ300763,0.023502942,-0.020657718
SH601877,0.023502924,0.0018273592
SH600061,0.023501668,-0.010221422
SZ003816,0.023499627,0.0050632954
SZ000596,0.02349924,-0.005452156
SH603659,0.023496248,-0.027707815
SH601628,0.023496222,-0.0044720173
SH600196,0.023495287,0.01090467
SH601799,0.023485012,0.0069001913
SZ002916,0.023484048,-0.02271527
SH601138,0.023481939,0.03964591
SZ002271,0.023480278,0.07400727
SH601607,0.02348018,-0.014340937
SZ300308,0.023477778,-0.011748433
SH601633,0.02347752,0.030555487
SZ300124,0.023476247,-0.0060192943
SH601601,0.023476016,-0.008389294
SH603260,0.02347513,-0.020022511
SH601899,0.023473356,0.01223433
SZ002001,0.023471758,0.013407826
SZ002841,0.02347083,-0.020600557
SZ000568,0.023467917,-0.032951772
SH600150,0.023466337,0.0
SH600015,0.023464577,-0.0053619742
SZ000002,0.02346443,0.0010638237
SH601881,0.023462627,0.002601862
SH601390,0.023462068,0.010582089
SZ300628,0.023461323,0.010183811
SH603296,0.023460291,-0.018865585
SZ000768,0.02345701,-0.03151065
SH600028,0.023456503,0.0
SZ002555,0.023456413,0.04187727
SH600941,0.023455422,-0.0002874732
SZ300496,0.023455333,-0.014273524
SZ002709,0.023451272,0.03830993
SZ300999,0.023449715,-0.006857455
SZ300408,0.023447227,-0.009625614
SH600050,0.023446988,-0.023012578
SH603833,0.023445908,0.034246564
SH601618,0.023443732,0.021276593
SZ000963,0.023443524,0.017182112
SH600085,0.023442004,0.0017699003
SZ300316,0.0234414,0.0034692287
SH600515,0.023440097,0.0050634146
SH603659,0.023439739,0.004471779
SZ000800,0.02343591,0.0011575222
SH600905,0.0234355,0.008180022
SH600150,0.023435276,0.002378583
SH688012,0.023435142,0.017662048
SH601857,0.02343497,0.011612892
SH688223,0.023434628,-0.013303697
SZ000800,0.023433778,-0.0044444203
SH600150,0.023430277,0.017770529
SZ002460,0.023428526,0.059343457
SZ300124,0.023425195,0.013026118
SH601328,0.02342144,-0.011207879
SZ000776,0.023420978,0.0016393661
SZ000301,0.023419213,-0.023933351
SZ002180,0.023415837,-0.04532969
SZ002074,0.023415763,0.022515059
SH688065,0.023415554,-0.028395295
SZ300418,0.023412947,-0.0075294375
SZ002352,0.023412257,-0.08062714
SH601169,0.023410875,0.043052793
SH601225,0.023410562,-0.006344199
SH600026,0.023408074,-0.06902176
SH600745,0.02340664,-0.02710414
SH601998,0.023406046,-0.015974462
SZ300418,0.023405928,0.012723446
SH600519,0.02340493,-0.0029774308
SH600010,0.023404453,0.0
SH601989,0.02340297,-0.006085217
SZ000858,0.02340227,-0.023925662
SH600515,0.023402203,-0.0029762983
SZ002841,0.023401398,0.029961348
SH600048,0.023399774,0.01111114
SH601006,0.02339815,-0.0014044642
SZ300919,0.023397002,-0.002729714
SH601006,0.023395408,0.0028328896
SH601607,0.02339368,0.0005620718
SH601238,0.023392979,0.018469691
SZ002180,0.023392502,-0.0018321872
SH601939,0.023392502,-0.0028207898
SZ000733,0.023391895,-0.005569637
SZ002709,0.023390915,-0.0070890784
SH601398,0.023386624,-0.0055452585
SH601229,0.023385394,0.0049750805
SZ300896,0.023385014,-0.009771645
SH600000,0.023384843,0.006224036
SH600028,0.023384433,-0.015060186
SZ300408,0.023383621,-0.006377995
SZ300413,0.023382995,0.024083376
SH601601,0.02338076,-0.008154511
SH601225,0.02337781,0.012658238
SZ300316,0.02337743,-0.015740752
SZ000708,0.02337708,-0.0027855039
SZ300628,0.023374606,-0.004830897
SH688561,0.02336951,0.010701537
SZ000733,0.023368586,-0.008479714
SZ000063,0.023364766,-0.02436012
SH601872,0.02336279,-0.011603415
SH600918,0.023358386,0.0
SZ002812,0.02335808,-0.01488024
SH601939,0.023355301,-0.004184127
SZ000157,0.023352955,0.015254259
SZ300408,0.023351867,0.0100569725
SH600519,0.023350988,-0.028547823
SH601816,0.023350317,-0.011904776
SH600161,0.023349617,0.019865155
SZ002938,0.023348767,0.024011254
SH601838,0.023347285,-0.0112089515
SH603288,0.023345698,0.011174798
SH688271,0.023342181,-0.020236969
SH600426,0.023341347,-0.029926121
SZ300418,0.023340318,0.03260541
SH600938,0.023340095,0.0014766455
SH688009,0.023339946,0.0048075914
SZ001965,0.02333976,-0.030438721
SZ300628,0.023334417,0.030162454
SH601088,0.023332577,-0.0044412017
SH600016,0.023330178,-0.0049139857
SH601225,0.023328017,0.001196146
SZ000938,0.02332655,0.046310425
SZ300059,0.023326222,-0.038669825
SZ000538,0.02332585,-0.0009821057
SH688065,0.023322884,-0.018826127
SZ002555,0.023321692,0.033532858
SZ002202,0.023321036,0.00291121
SH688012,0.023320634,0.010460854
SH601919,0.023319397,0.0053298473
SH600745,0.023318838,-0.018227577
SZ002179,0.02331831,0.0083681345
SZ002311,0.023318302,0.026015043
SZ000733,0.023315841,0.0014861822
SZ002709,0.023315202,-0.009445846
SH600893,0.023313832,-0.0025589466
SH600362,0.023312557,-0.0065817237
SZ001289,0.023312408,-0.018960178
SH600061,0.023311164,-0.009836078
SZ000568,0.023310725,-0.100000024
SH601288,0.0233039,-0.0043764114
SH601901,0.023303244,0.015625
SZ300896,0.023299795,-0.013207495
SZ002371,0.023299415,-0.013152719
SH688126,0.023296125,-0.0053583384
SH601377,0.023293365,0.010752559
SZ300347,0.023293186,-0.009929895
